from_address,to_address,amount,timestamp,tx_hash
0x_norm_806,0x_norm_238,2.4864,1700093642,0x_tx_411
0x_norm_610,0x_norm_127,3.5303,1700061383,0x_tx_412
0x_norm_468,0x_norm_355,4.717,1700060657,0x_tx_413
0x_norm_426,0x_norm_614,0.2541,1700081823,0x_tx_414
0x_norm_777,0x_norm_354,4.5241,1700090892,0x_tx_415
0x_norm_209,0x_norm_269,3.103,1700044594,0x_tx_416
0x_norm_459,0x_norm_311,0.845,1700061503,0x_tx_417
0x_norm_971,0x_norm_539,4.3117,1700076918,0x_tx_418
0x_norm_98,0x_norm_688,2.2927,1700001669,0x_tx_419
0x_norm_317,0x_norm_818,1.8699,1700098847,0x_tx_420
0x_norm_752,0x_norm_782,0.2675,1700098233,0x_tx_421
0x_norm_373,0x_norm_560,2.9702,1700003983,0x_tx_422
0x_norm_209,0x_norm_699,4.8151,1700005415,0x_tx_423
0x_norm_929,0x_norm_696,0.6553,1700099550,0x_tx_424
0x_norm_765,0x_norm_544,3.6461,1700046634,0x_tx_425
0x_norm_605,0x_norm_121,0.818,1700042757,0x_tx_426
0x_norm_835,0x_norm_785,0.5897,1700063297,0x_tx_427
0x_norm_706,0x_norm_579,4.7683,1700017612,0x_tx_428
0x_norm_464,0x_norm_921,2.4653,1700009825,0x_tx_429
0x_norm_841,0x_norm_89,3.425,1700075216,0x_tx_430
0x_norm_325,0x_norm_770,4.2487,1700073409,0x_tx_431
0x_norm_434,0x_norm_751,1.5847,1700017926,0x_tx_432
0x_norm_913,0x_norm_710,1.5744,1700019105,0x_tx_433
0x_norm_649,0x_norm_433,0.2715,1700050564,0x_tx_434
0x_norm_581,0x_norm_931,0.6432,1700059280,0x_tx_435
0x_norm_254,0x_norm_441,4.0613,1700097308,0x_tx_436
0x_norm_819,0x_norm_888,1.3691,1700001669,0x_tx_437
0x_norm_193,0x_norm_425,0.9159,1700099265,0x_tx_438
0x_norm_595,0x_norm_63,2.5002,1700018792,0x_tx_439
0x_norm_238,0x_norm_427,4.0166,1700078015,0x_tx_440
0x_norm_683,0x_norm_627,1.0303,1700068629,0x_tx_441
0x_norm_685,0x_norm_294,1.0359,1700004636,0x_tx_442
0x_norm_477,0x_norm_586,4.9391,1700054939,0x_tx_443
0x_norm_815,0x_norm_480,4.3213,1700090594,0x_tx_444
0x_norm_884,0x_norm_74,2.2671,1700054251,0x_tx_445
0x_norm_869,0x_norm_907,2.2226,1700059123,0x_tx_446
0x_norm_876,0x_norm_93,1.5712,1700005608,0x_tx_447
0x_norm_413,0x_norm_964,0.3935,1700038265,0x_tx_448
0x_norm_162,0x_norm_868,4.66,1700066636,0x_tx_449
0x_norm_380,0x_norm_588,3.3854,1700015619,0x_tx_450
0x_norm_33,0x_norm_731,4.7884,1700046770,0x_tx_451
0x_norm_475,0x_norm_245,1.4262,1700089657,0x_tx_452
0x_norm_844,0x_norm_935,3.9589,1700061316,0x_tx_453
0x_norm_457,0x_norm_217,1.35,1700022337,0x_tx_454
0x_norm_9,0x_norm_616,0.8757,1700085131,0x_tx_455
0x_norm_794,0x_norm_970,0.3093,1700082685,0x_tx_456
0x_norm_538,0x_norm_391,4.04,1700009703,0x_tx_457
0x_norm_851,0x_norm_555,4.2983,1700036915,0x_tx_458
0x_norm_216,0x_norm_579,2.7411,1700057747,0x_tx_459
0x_norm_549,0x_norm_110,2.6599,1700073907,0x_tx_460
0x_norm_56,0x_norm_12,1.4222,1700057142,0x_tx_461
0x_norm_178,0x_norm_928,1.2783,1700024924,0x_tx_462
0x_norm_445,0x_norm_170,1.1897,1700027005,0x_tx_463
0x_norm_644,0x_norm_254,4.7627,1700096600,0x_tx_464
0x_norm_339,0x_norm_764,3.0276,1700092086,0x_tx_465
0x_norm_146,0x_norm_393,4.5953,1700063271,0x_tx_466
0x_norm_636,0x_norm_606,2.6645,1700024818,0x_tx_467
0x_norm_970,0x_norm_972,1.2271,1700087319,0x_tx_468
0x_norm_422,0x_norm_251,0.6969,1700041203,0x_tx_469
0x_norm_842,0x_norm_36,4.2872,1700059942,0x_tx_470
0x_norm_667,0x_norm_608,4.1582,1700095694,0x_tx_471
0x_norm_24,0x_norm_936,0.4047,1700048633,0x_tx_472
0x_norm_776,0x_norm_121,2.3856,1700090768,0x_tx_473
0x_norm_773,0x_norm_284,3.5079,1700058257,0x_tx_474
0x_norm_112,0x_norm_702,2.0538,1700091324,0x_tx_475
0x_norm_154,0x_norm_550,1.735,1700052873,0x_tx_476
0x_norm_715,0x_norm_181,3.4162,1700015283,0x_tx_477
0x_norm_521,0x_norm_801,4.9671,1700059881,0x_tx_478
0x_norm_714,0x_norm_806,1.5482,1700021759,0x_tx_479
0x_norm_467,0x_norm_180,4.096,1700033829,0x_tx_480
0x_norm_528,0x_norm_665,4.0289,1700082127,0x_tx_481
0x_norm_667,0x_norm_643,1.1972,1700058617,0x_tx_482
0x_norm_284,0x_norm_378,3.2336,1700085160,0x_tx_483
0x_norm_529,0x_norm_335,1.3048,1700059285,0x_tx_484
0x_norm_976,0x_norm_252,1.3776,1700074045,0x_tx_485
0x_norm_192,0x_norm_310,3.3206,1700064511,0x_tx_486
0x_norm_68,0x_norm_6,2.3901,1700087321,0x_tx_487
0x_norm_859,0x_norm_987,2.6676,1700091979,0x_tx_488
0x_norm_852,0x_norm_215,1.2174,1700061487,0x_tx_489
0x_norm_652,0x_norm_547,3.3156,1700049655,0x_tx_490
0x_norm_866,0x_norm_470,0.64,1700059632,0x_tx_491
0x_norm_587,0x_norm_917,1.2969,1700043210,0x_tx_492
0x_norm_334,0x_norm_903,4.6992,1700074164,0x_tx_493
0x_norm_306,0x_norm_781,2.1812,1700096699,0x_tx_494
0x_norm_47,0x_norm_967,0.2006,1700000743,0x_tx_495
0x_norm_866,0x_norm_587,2.7619,1700078017,0x_tx_496
0x_norm_219,0x_norm_623,0.5277,1700059875,0x_tx_497
0x_norm_652,0x_norm_589,2.3701,1700059861,0x_tx_498
0x_norm_647,0x_norm_804,3.7058,1700050461,0x_tx_499
0x_norm_222,0x_norm_339,1.9264,1700024660,0x_tx_500
0x_norm_164,0x_norm_190,4.876,1700073888,0x_tx_501
0x_norm_558,0x_norm_715,3.3597,1700074886,0x_tx_502
0x_norm_128,0x_norm_475,2.5665,1700060712,0x_tx_503
0x_norm_114,0x_norm_135,4.9498,1700090543,0x_tx_504
0x_norm_535,0x_norm_706,4.3427,1700039480,0x_tx_505
0x_norm_842,0x_norm_705,4.8373,1700006212,0x_tx_506
0x_norm_860,0x_norm_605,0.1781,1700072817,0x_tx_507
0x_norm_380,0x_norm_39,1.1167,1700075801,0x_tx_508
0x_norm_209,0x_norm_248,1.7772,1700094923,0x_tx_509
0x_norm_204,0x_norm_87,2.4714,1700058072,0x_tx_510
0x_norm_732,0x_norm_49,2.6486,1700069666,0x_tx_511
0x_norm_251,0x_norm_300,3.8557,1700009423,0x_tx_512
0x_norm_519,0x_norm_277,0.3043,1700004766,0x_tx_513
0x_norm_482,0x_norm_825,2.5901,1700057318,0x_tx_514
0x_norm_237,0x_norm_590,4.302,1700003924,0x_tx_515
0x_norm_715,0x_norm_525,3.0716,1700067245,0x_tx_516
0x_norm_831,0x_norm_832,1.097,1700040498,0x_tx_517
0x_norm_226,0x_norm_239,4.9492,1700055313,0x_tx_518
0x_norm_295,0x_norm_452,1.9768,1700069926,0x_tx_519
0x_norm_488,0x_norm_942,3.8885,1700004543,0x_tx_520
0x_norm_689,0x_norm_908,3.4319,1700042756,0x_tx_521
0x_norm_37,0x_norm_362,2.4736,1700079590,0x_tx_522
0x_norm_724,0x_norm_60,4.8766,1700033595,0x_tx_523
0x_norm_900,0x_norm_795,3.9751,1700033498,0x_tx_524
0x_norm_7,0x_norm_697,2.0793,1700032753,0x_tx_525
0x_norm_87,0x_norm_30,3.3437,1700028978,0x_tx_526
0x_norm_361,0x_norm_641,4.4663,1700047772,0x_tx_527
0x_norm_895,0x_norm_248,4.7954,1700059763,0x_tx_528
0x_norm_496,0x_norm_285,1.0556,1700083093,0x_tx_529
0x_norm_269,0x_norm_586,3.5073,1700045078,0x_tx_530
0x_norm_607,0x_norm_438,4.5958,1700090563,0x_tx_531
0x_norm_519,0x_norm_110,1.0627,1700091568,0x_tx_532
0x_norm_829,0x_norm_126,3.2427,1700045940,0x_tx_533
0x_norm_986,0x_norm_265,0.8633,1700081637,0x_tx_534
0x_norm_606,0x_norm_94,3.0476,1700077525,0x_tx_535
0x_norm_677,0x_norm_399,0.2086,1700092110,0x_tx_536
0x_norm_223,0x_norm_178,0.5619,1700041754,0x_tx_537
0x_norm_999,0x_norm_626,3.1392,1700090131,0x_tx_538
0x_norm_782,0x_norm_77,0.8263,1700051949,0x_tx_539
0x_norm_765,0x_norm_776,0.3579,1700028113,0x_tx_540
0x_norm_209,0x_norm_860,4.5724,1700096640,0x_tx_541
0x_norm_843,0x_norm_973,0.2545,1700015096,0x_tx_542
0x_norm_478,0x_norm_779,4.9265,1700010669,0x_tx_543
0x_norm_421,0x_norm_807,0.9269,1700026749,0x_tx_544
0x_norm_121,0x_norm_330,0.1228,1700003569,0x_tx_545
0x_norm_742,0x_norm_775,4.182,1700037999,0x_tx_546
0x_norm_815,0x_norm_14,0.8889,1700089255,0x_tx_547
0x_norm_256,0x_norm_836,3.2286,1700004199,0x_tx_548
0x_norm_619,0x_norm_750,1.1301,1700002457,0x_tx_549
0x_norm_564,0x_norm_868,2.8313,1700052653,0x_tx_550
0x_norm_102,0x_norm_110,0.5013,1700038392,0x_tx_551
0x_norm_221,0x_norm_613,3.823,1700087524,0x_tx_552
0x_norm_880,0x_norm_179,2.2501,1700074189,0x_tx_553
0x_norm_28,0x_norm_891,2.3347,1700001482,0x_tx_554
0x_norm_850,0x_norm_131,3.735,1700036236,0x_tx_555
0x_norm_531,0x_norm_178,3.8899,1700020062,0x_tx_556
0x_norm_557,0x_norm_386,1.5037,1700082699,0x_tx_557
0x_norm_790,0x_norm_223,1.1506,1700038844,0x_tx_558
0x_norm_276,0x_norm_647,3.1763,1700094579,0x_tx_559
0x_norm_800,0x_norm_50,0.69,1700049118,0x_tx_560
0x_norm_419,0x_norm_797,3.0019,1700026084,0x_tx_561
0x_norm_559,0x_norm_520,1.5802,1700095859,0x_tx_562
0x_norm_622,0x_norm_811,2.9653,1700083038,0x_tx_563
0x_norm_123,0x_norm_801,2.6399,1700047653,0x_tx_564
0x_norm_393,0x_norm_703,3.012,1700000505,0x_tx_565
0x_norm_678,0x_norm_96,4.0199,1700058728,0x_tx_566
0x_norm_206,0x_norm_396,4.591,1700091814,0x_tx_567
0x_norm_963,0x_norm_132,1.7537,1700061897,0x_tx_568
0x_norm_154,0x_norm_779,0.3593,1700091099,0x_tx_569
0x_norm_457,0x_norm_848,0.9726,1700076668,0x_tx_570
0x_norm_69,0x_norm_115,3.341,1700045745,0x_tx_571
0x_norm_493,0x_norm_998,1.4493,1700031045,0x_tx_572
0x_norm_965,0x_norm_500,3.9418,1700046363,0x_tx_573
0x_norm_112,0x_norm_62,1.1803,1700040087,0x_tx_574
0x_norm_978,0x_norm_145,1.2592,1700048910,0x_tx_575
0x_norm_589,0x_norm_522,2.5802,1700075579,0x_tx_576
0x_norm_415,0x_norm_801,1.9603,1700060419,0x_tx_577
0x_norm_215,0x_norm_763,3.6976,1700074234,0x_tx_578
0x_norm_546,0x_norm_863,3.2703,1700017117,0x_tx_579
0x_norm_348,0x_norm_728,2.216,1700016439,0x_tx_580
0x_norm_869,0x_norm_363,4.0327,1700083413,0x_tx_581
0x_norm_50,0x_norm_256,0.3458,1700014409,0x_tx_582
0x_norm_656,0x_norm_505,2.279,1700035518,0x_tx_583
0x_norm_774,0x_norm_586,3.7947,1700080851,0x_tx_584
0x_norm_346,0x_norm_120,1.5752,1700084785,0x_tx_585
0x_norm_780,0x_norm_647,3.3572,1700021667,0x_tx_586
0x_norm_328,0x_norm_338,0.4811,1700025398,0x_tx_587
0x_norm_64,0x_norm_736,0.6332,1700071841,0x_tx_588
0x_norm_39,0x_norm_750,1.4079,1700016496,0x_tx_589
0x_norm_440,0x_norm_39,2.6577,1700072741,0x_tx_590
0x_norm_412,0x_norm_488,3.9174,1700020124,0x_tx_591
0x_norm_186,0x_norm_716,2.737,1700029824,0x_tx_592
0x_norm_218,0x_norm_125,3.7567,1700036251,0x_tx_593
0x_norm_592,0x_norm_205,3.1843,1700065383,0x_tx_594
0x_norm_161,0x_norm_548,3.764,1700084840,0x_tx_595
0x_norm_971,0x_norm_754,1.7017,1700020981,0x_tx_596
0x_norm_675,0x_norm_0,2.2413,1700061008,0x_tx_597
0x_norm_169,0x_norm_744,2.9514,1700072810,0x_tx_598
0x_norm_89,0x_norm_280,0.8673,1700015157,0x_tx_599
0x_norm_576,0x_norm_895,4.7806,1700068636,0x_tx_600
0x_norm_237,0x_norm_719,1.6076,1700019855,0x_tx_601
0x_norm_376,0x_norm_227,0.2838,1700039036,0x_tx_602
0x_norm_592,0x_norm_912,2.5613,1700059181,0x_tx_603
0x_norm_897,0x_norm_967,4.8263,1700008136,0x_tx_604
0x_norm_931,0x_norm_204,1.0901,1700082645,0x_tx_605
0x_norm_370,0x_norm_167,1.2754,1700034569,0x_tx_606
0x_norm_314,0x_norm_242,1.7027,1700054775,0x_tx_607
0x_norm_479,0x_norm_661,2.3526,1700004682,0x_tx_608
0x_norm_254,0x_norm_449,0.5105,1700034958,0x_tx_609
0x_norm_860,0x_norm_434,1.0506,1700042753,0x_tx_610
0x_norm_984,0x_norm_947,2.9406,1700089525,0x_tx_611
0x_norm_816,0x_norm_293,1.194,1700072629,0x_tx_612
0x_norm_239,0x_norm_444,2.9915,1700041452,0x_tx_613
0x_norm_485,0x_norm_594,3.3716,1700096751,0x_tx_614
0x_norm_540,0x_norm_109,0.6435,1700055518,0x_tx_615
0x_norm_20,0x_norm_220,4.4726,1700094229,0x_tx_616
0x_norm_930,0x_norm_448,2.3488,1700013042,0x_tx_617
0x_norm_439,0x_norm_900,3.5363,1700064137,0x_tx_618
0x_norm_233,0x_norm_290,3.3724,1700035712,0x_tx_619
0x_norm_164,0x_norm_364,1.9724,1700009650,0x_tx_620
0x_norm_924,0x_norm_762,4.864,1700014434,0x_tx_621
0x_norm_220,0x_norm_776,2.6727,1700066533,0x_tx_622
0x_norm_4,0x_norm_107,4.1364,1700046060,0x_tx_623
0x_norm_765,0x_norm_963,4.7137,1700010900,0x_tx_624
0x_norm_733,0x_norm_249,1.6232,1700081441,0x_tx_625
0x_norm_44,0x_norm_74,4.9485,1700092878,0x_tx_626
0x_norm_765,0x_norm_192,4.6278,1700087055,0x_tx_627
0x_norm_849,0x_norm_314,3.2472,1700017394,0x_tx_628
0x_norm_27,0x_norm_948,3.8851,1700042500,0x_tx_629
0x_norm_411,0x_norm_440,3.1912,1700032788,0x_tx_630
0x_norm_810,0x_norm_850,4.8006,1700087093,0x_tx_631
0x_norm_116,0x_norm_644,0.3997,1700027960,0x_tx_632
0x_norm_699,0x_norm_707,4.999,1700099059,0x_tx_633
0x_norm_857,0x_norm_130,0.1608,1700075866,0x_tx_634
0x_norm_337,0x_norm_492,2.1548,1700079833,0x_tx_635
0x_norm_140,0x_norm_419,3.1863,1700051432,0x_tx_636
0x_norm_835,0x_norm_853,0.1352,1700084773,0x_tx_637
0x_norm_475,0x_norm_226,0.8907,1700054039,0x_tx_638
0x_norm_387,0x_norm_729,2.1784,1700004448,0x_tx_639
0x_norm_842,0x_norm_854,1.0696,1700069090,0x_tx_640
0x_norm_882,0x_norm_773,4.0082,1700054219,0x_tx_641
0x_norm_877,0x_norm_377,1.807,1700021648,0x_tx_642
0x_norm_444,0x_norm_857,0.7406,1700046736,0x_tx_643
0x_norm_8,0x_norm_195,4.895,1700081686,0x_tx_644
0x_norm_878,0x_norm_481,4.9865,1700099302,0x_tx_645
0x_norm_696,0x_norm_551,0.8687,1700044836,0x_tx_646
0x_norm_890,0x_norm_693,2.7251,1700012976,0x_tx_647
0x_norm_645,0x_norm_298,4.5207,1700079479,0x_tx_648
0x_norm_62,0x_norm_876,4.5642,1700045062,0x_tx_649
0x_norm_72,0x_norm_252,4.0917,1700030493,0x_tx_650
0x_norm_843,0x_norm_792,3.7247,1700017408,0x_tx_651
0x_norm_801,0x_norm_522,2.11,1700044085,0x_tx_652
0x_norm_830,0x_norm_319,1.1412,1700073133,0x_tx_653
0x_norm_713,0x_norm_958,0.605,1700057777,0x_tx_654
0x_norm_261,0x_norm_788,3.1979,1700051198,0x_tx_655
0x_norm_34,0x_norm_926,2.4273,1700046241,0x_tx_656
0x_norm_547,0x_norm_408,4.7357,1700087220,0x_tx_657
0x_norm_308,0x_norm_654,1.2953,1700049439,0x_tx_658
0x_norm_990,0x_norm_714,1.4694,1700030922,0x_tx_659
0x_norm_121,0x_norm_28,2.9907,1700094186,0x_tx_660
0x_norm_784,0x_norm_87,3.0808,1700078309,0x_tx_661
0x_norm_319,0x_norm_547,0.5733,1700083976,0x_tx_662
0x_norm_16,0x_norm_54,1.2184,1700054182,0x_tx_663
0x_norm_545,0x_norm_935,3.5743,1700036892,0x_tx_664
0x_norm_173,0x_norm_483,4.1631,1700027442,0x_tx_665
0x_norm_923,0x_norm_887,3.2865,1700062086,0x_tx_666
0x_norm_685,0x_norm_394,4.607,1700059119,0x_tx_667
0x_norm_576,0x_norm_254,0.2794,1700066905,0x_tx_668
0x_norm_225,0x_norm_876,2.6649,1700081412,0x_tx_669
0x_norm_428,0x_norm_598,2.2128,1700063852,0x_tx_670
0x_norm_961,0x_norm_672,4.4337,1700059358,0x_tx_671
0x_norm_729,0x_norm_156,1.7631,1700080562,0x_tx_672
0x_norm_466,0x_norm_942,1.4801,1700004300,0x_tx_673
0x_norm_273,0x_norm_425,1.5064,1700082121,0x_tx_674
0x_norm_150,0x_norm_251,3.9921,1700062061,0x_tx_675
0x_norm_544,0x_norm_454,3.7507,1700091413,0x_tx_676
0x_norm_464,0x_norm_849,3.7915,1700038569,0x_tx_677
0x_norm_627,0x_norm_473,3.244,1700061956,0x_tx_678
0x_norm_452,0x_norm_363,4.7313,1700028933,0x_tx_679
0x_norm_553,0x_norm_899,2.8814,1700075313,0x_tx_680
0x_norm_913,0x_norm_24,2.0488,1700057594,0x_tx_681
0x_norm_689,0x_norm_581,0.1334,1700053745,0x_tx_682
0x_norm_293,0x_norm_734,2.1063,1700046261,0x_tx_683
0x_norm_165,0x_norm_820,0.8057,1700015417,0x_tx_684
0x_norm_638,0x_norm_810,0.976,1700084549,0x_tx_685
0x_norm_974,0x_norm_358,4.2335,1700096002,0x_tx_686
0x_norm_736,0x_norm_380,4.4724,1700062743,0x_tx_687
0x_norm_631,0x_norm_435,4.9828,1700076152,0x_tx_688
0x_norm_798,0x_norm_575,2.0039,1700075055,0x_tx_689
0x_norm_22,0x_norm_732,0.4785,1700059061,0x_tx_690
0x_norm_327,0x_norm_34,1.0555,1700043237,0x_tx_691
0x_norm_695,0x_norm_958,2.9774,1700072451,0x_tx_692
0x_norm_566,0x_norm_410,1.9114,1700084125,0x_tx_693
0x_norm_596,0x_norm_927,1.523,1700064130,0x_tx_694
0x_norm_80,0x_norm_575,3.2288,1700000969,0x_tx_695
0x_norm_359,0x_norm_27,0.1896,1700050206,0x_tx_696
0x_norm_968,0x_norm_205,3.6039,1700099785,0x_tx_697
0x_norm_401,0x_norm_16,2.0037,1700054812,0x_tx_698
0x_norm_152,0x_norm_74,2.7211,1700010303,0x_tx_699
0x_norm_517,0x_norm_592,4.4083,1700093056,0x_tx_700
0x_norm_548,0x_norm_65,0.7716,1700085700,0x_tx_701
0x_norm_199,0x_norm_902,3.2137,1700023549,0x_tx_702
0x_norm_520,0x_norm_251,3.5915,1700020651,0x_tx_703
0x_norm_287,0x_norm_726,0.9942,1700060005,0x_tx_704
0x_norm_45,0x_norm_221,2.0118,1700034510,0x_tx_705
0x_norm_514,0x_norm_251,4.7948,1700011643,0x_tx_706
0x_norm_630,0x_norm_318,1.6924,1700082769,0x_tx_707
0x_norm_663,0x_norm_808,3.1364,1700042796,0x_tx_708
0x_norm_332,0x_norm_843,3.9858,1700059216,0x_tx_709
0x_norm_647,0x_norm_378,2.7426,1700024419,0x_tx_710
0x_norm_254,0x_norm_58,2.9568,1700058407,0x_tx_711
0x_norm_617,0x_norm_348,2.5873,1700039733,0x_tx_712
0x_norm_61,0x_norm_53,1.5229,1700081703,0x_tx_713
0x_norm_950,0x_norm_290,2.937,1700087588,0x_tx_714
0x_norm_71,0x_norm_804,2.6254,1700044855,0x_tx_715
0x_norm_544,0x_norm_764,4.0213,1700032862,0x_tx_716
0x_norm_795,0x_norm_552,3.3197,1700047999,0x_tx_717
0x_norm_254,0x_norm_452,1.3691,1700008863,0x_tx_718
0x_norm_675,0x_norm_760,1.9881,1700096783,0x_tx_719
0x_norm_721,0x_norm_986,2.2506,1700053191,0x_tx_720
0x_norm_244,0x_norm_65,4.97,1700073135,0x_tx_721
0x_norm_883,0x_norm_189,2.1944,1700006696,0x_tx_722
0x_norm_690,0x_norm_748,1.3053,1700080329,0x_tx_723
0x_norm_375,0x_norm_998,0.2928,1700057119,0x_tx_724
0x_norm_390,0x_norm_714,3.4506,1700076706,0x_tx_725
0x_norm_473,0x_norm_538,3.4587,1700039951,0x_tx_726
0x_norm_534,0x_norm_562,1.3331,1700013817,0x_tx_727
0x_norm_217,0x_norm_730,0.1342,1700079068,0x_tx_728
0x_norm_918,0x_norm_32,4.1922,1700097259,0x_tx_729
0x_norm_343,0x_norm_239,3.4238,1700032232,0x_tx_730
0x_norm_936,0x_norm_456,3.5845,1700078659,0x_tx_731
0x_norm_791,0x_norm_728,4.3936,1700030694,0x_tx_732
0x_norm_237,0x_norm_625,4.1076,1700021945,0x_tx_733
0x_norm_65,0x_norm_19,1.5192,1700030645,0x_tx_734
0x_norm_17,0x_norm_691,3.4208,1700074288,0x_tx_735
0x_norm_630,0x_norm_737,2.8478,1700046529,0x_tx_736
0x_norm_800,0x_norm_59,0.1091,1700025936,0x_tx_737
0x_norm_204,0x_norm_890,4.2792,1700051563,0x_tx_738
0x_norm_769,0x_norm_776,2.8695,1700010551,0x_tx_739
0x_norm_446,0x_norm_916,4.4138,1700043831,0x_tx_740
0x_norm_214,0x_norm_842,4.5403,1700079403,0x_tx_741
0x_norm_347,0x_norm_591,1.5123,1700049357,0x_tx_742
0x_norm_693,0x_norm_626,3.1035,1700044929,0x_tx_743
0x_norm_996,0x_norm_670,3.8281,1700027087,0x_tx_744
0x_norm_806,0x_norm_998,3.2213,1700022708,0x_tx_745
0x_norm_163,0x_norm_884,4.684,1700016974,0x_tx_746
0x_norm_105,0x_norm_964,3.5535,1700087449,0x_tx_747
0x_norm_263,0x_norm_604,4.031,1700080314,0x_tx_748
0x_norm_929,0x_norm_0,4.5733,1700050616,0x_tx_749
0x_norm_278,0x_norm_906,1.7733,1700077165,0x_tx_750
0x_norm_708,0x_norm_186,3.314,1700061418,0x_tx_751
0x_norm_75,0x_norm_437,2.7007,1700004180,0x_tx_752
0x_norm_305,0x_norm_23,2.9863,1700009771,0x_tx_753
0x_norm_793,0x_norm_13,1.7402,1700033768,0x_tx_754
0x_norm_677,0x_norm_276,1.4886,1700046899,0x_tx_755
0x_norm_788,0x_norm_921,4.8116,1700091300,0x_tx_756
0x_norm_211,0x_norm_29,4.5195,1700014450,0x_tx_757
0x_norm_733,0x_norm_875,3.0593,1700029362,0x_tx_758
0x_norm_407,0x_norm_976,3.3443,1700035326,0x_tx_759
0x_norm_338,0x_norm_665,1.081,1700062575,0x_tx_760
0x_norm_924,0x_norm_978,0.7484,1700074079,0x_tx_761
0x_norm_519,0x_norm_110,0.2379,1700056860,0x_tx_762
0x_norm_788,0x_norm_471,2.2936,1700089986,0x_tx_763
0x_norm_968,0x_norm_823,3.2471,1700062404,0x_tx_764
0x_norm_921,0x_norm_509,1.4469,1700064616,0x_tx_765
0x_norm_663,0x_norm_188,4.6984,1700000183,0x_tx_766
0x_norm_267,0x_norm_800,2.8916,1700019258,0x_tx_767
0x_norm_704,0x_norm_207,3.6248,1700069911,0x_tx_768
0x_norm_191,0x_norm_175,4.8512,1700089076,0x_tx_769
0x_norm_180,0x_norm_667,0.9691,1700013713,0x_tx_770
0x_norm_299,0x_norm_980,0.5298,1700060022,0x_tx_771
0x_norm_592,0x_norm_926,0.1442,1700013960,0x_tx_772
0x_norm_918,0x_norm_577,4.4185,1700058196,0x_tx_773
0x_norm_411,0x_norm_952,1.4674,1700044950,0x_tx_774
0x_norm_570,0x_norm_278,3.7902,1700084902,0x_tx_775
0x_norm_789,0x_norm_94,2.5619,1700098439,0x_tx_776
0x_norm_871,0x_norm_77,3.4964,1700091764,0x_tx_777
0x_norm_363,0x_norm_80,2.5975,1700028067,0x_tx_778
0x_norm_105,0x_norm_898,2.1472,1700035684,0x_tx_779
0x_norm_949,0x_norm_404,3.6008,1700053972,0x_tx_780
0x_norm_34,0x_norm_598,2.6252,1700026243,0x_tx_781
0x_norm_320,0x_norm_660,1.9226,1700047294,0x_tx_782
0x_norm_571,0x_norm_585,1.9389,1700065260,0x_tx_783
0x_norm_104,0x_norm_822,0.2272,1700015123,0x_tx_784
0x_norm_789,0x_norm_55,1.1231,1700062088,0x_tx_785
0x_norm_440,0x_norm_30,2.9967,1700012051,0x_tx_786
0x_norm_469,0x_norm_996,3.9162,1700041463,0x_tx_787
0x_norm_698,0x_norm_808,4.7044,1700066092,0x_tx_788
0x_norm_592,0x_norm_272,0.7057,1700095815,0x_tx_789
0x_norm_629,0x_norm_922,1.4468,1700043989,0x_tx_790
0x_norm_815,0x_norm_941,4.5258,1700015276,0x_tx_791
0x_norm_874,0x_norm_282,4.1282,1700067747,0x_tx_792
0x_norm_46,0x_norm_323,3.2799,1700065242,0x_tx_793
0x_norm_69,0x_norm_498,4.6767,1700078917,0x_tx_794
0x_norm_268,0x_norm_318,1.562,1700006068,0x_tx_795
0x_norm_761,0x_norm_867,0.7741,1700035328,0x_tx_796
0x_norm_465,0x_norm_530,3.2324,1700034388,0x_tx_797
0x_norm_268,0x_norm_303,1.398,1700044185,0x_tx_798
0x_norm_810,0x_norm_566,2.1136,1700053290,0x_tx_799
0x_norm_715,0x_norm_119,4.3707,1700056351,0x_tx_800
0x_norm_165,0x_norm_96,1.2628,1700040944,0x_tx_801
0x_norm_680,0x_norm_767,2.2117,1700060056,0x_tx_802
0x_norm_347,0x_norm_978,4.7231,1700007538,0x_tx_803
0x_norm_245,0x_norm_562,0.6409,1700024284,0x_tx_804
0x_norm_963,0x_norm_191,2.2898,1700022890,0x_tx_805
0x_norm_822,0x_norm_454,1.0166,1700046084,0x_tx_806
0x_norm_818,0x_norm_176,2.8548,1700021082,0x_tx_807
0x_norm_398,0x_norm_859,1.9815,1700018364,0x_tx_808
0x_norm_624,0x_norm_56,1.794,1700077202,0x_tx_809
0x_norm_926,0x_norm_464,3.2349,1700016041,0x_tx_810
0x_norm_529,0x_norm_138,4.1685,1700046910,0x_tx_811
0x_norm_37,0x_norm_932,3.8649,1700086707,0x_tx_812
0x_norm_918,0x_norm_701,3.1042,1700007702,0x_tx_813
0x_norm_642,0x_norm_96,4.0959,1700051427,0x_tx_814
0x_norm_278,0x_norm_405,1.6258,1700030742,0x_tx_815
0x_norm_864,0x_norm_598,0.7491,1700031407,0x_tx_816
0x_norm_334,0x_norm_481,4.0842,1700092922,0x_tx_817
0x_norm_369,0x_norm_273,4.8815,1700072080,0x_tx_818
0x_norm_183,0x_norm_402,4.9459,1700085409,0x_tx_819
0x_norm_932,0x_norm_290,4.6155,1700039307,0x_tx_820
0x_norm_731,0x_norm_692,0.4752,1700028813,0x_tx_821
0x_norm_8,0x_norm_922,0.1184,1700020151,0x_tx_822
