Index,Address,FLAG,AvgMinBetweenSent,AvgMinBetweenReceived,TimeDiff,SentTnx,ReceivedTnx
287,288,0x05d61bbd3367f3d2f3615a1d6de324afa373f1be0,163.19,0.37,327.12,2,2
288,289,0x05dc4b40c3e5b47cea0ca3ab432aed13c7f882ab0,29673.5,9589.24,710352,22,6
289,290,0x05fed1e2ca2c2cab8f004f53f92168d2d73e6cab0,0,0,57.7,1,1
290,291,0x0612c225012349b3d42c96ebb85c7d8aa84447200,95997.3,24287.6,889417,8,5
291,292,0x0626db45ea2122cbd67b9a7ca2bde1b29e0113a50,570.27,80707.2,323969,2,4
292,293,0x062f954b3abd1440e0c2b37db97ac29f6e0f29e20,8252.81,13955.9,801930,16,48
293,294,0x06337c9befff13aaf743348997359fec5a53fb6d0,0,1619.66,226753,0,140
294,295,0x0634c54ce082404d03849b4eee14cb3537525e010,4559.52,11437.5,755958,73,37
295,296,0x0640c86cf78ac0d5bc5e84d5f6941c7a37d707150,1.24,0.07,3.87,3,2
296,297,0x06419404a7ffcd7467245f5db1e47ec5f9e3391d0,5217.07,5819.92,994303,127,57
297,298,0x0642b24712e685a0122077b8a43153baa000b3690,1281.65,920.14,254225,128,98
298,299,0x0644050724b45de35853c4153dcaffbc32a22ec80,2.48,3660.15,14650.5,4,4
299,300,0x064c5815cac04ccacc03afa9f4fb4c68f98a91940,0,3067.91,518476,0,169
300,301,0x0678c062da87a753a5333955cdc32ec2814472c60,27805.3,46510,955991,21,8
301,302,0x068ef023b48bb4f445429434b000d90560524d4f0,1073.76,1476.59,24563.1,16,5
302,303,0x0690b9957bbc960f865f9262e4ba4f7a2db80bb40,4.14,8490.96,16990.2,2,2
303,304,0x06993321df90da3f4a00a69b6eddbc2028a46c4e0,24.9,0,323.72,13,1
304,305,0x069fa545da7c7d9b2559de7fa14f387e0243dac40,0,2606.57,226771,0,87
305,306,0x06a31917e7ca4b48602f160f4aa996299d1e022d0,160.51,0,321.02,2,1
306,307,0x06b0c7d2dd010eac9c109bd412bcbc663feb26560,57.51,28749,980451,5051,24
307,308,0x06b3c48734bee49e932415d51a34301519fc86c00,0,10548.6,116035,0,11
308,309,0x06b582d3672efaf804ed5a63036106108ee4b3260,794.29,531.76,478628,67,800
309,310,0x06b5befd795c028c84b500094eec0fbee019d6960,24.04,1.01,74.15,3,2
310,311,0x06b6191d1984836d05e9b719d4e902f4c26bb1b90,14354.1,2854.57,443352,11,100
311,312,0x06b7deefed2ec1720b94c3caf9cb633f49d3bc3e0,0,155.33,15909.2,1,2
312,313,0x06c046a7cf3a7870cd1a295483f234ac650abb6d0,327.65,181.64,10046.8,29,3
313,314,0x06c51cead292c09354d92acec460313aae37ae700,110.2,0.01,330.63,3,3
314,315,0x06c6f4f5b34375b1510c2123833385017ab668710,163.32,0,326.65,2,1
315,316,0x06d5c61214916eb9d2f217c03bacd567e5d5c6370,0,6778.5,291475,0,43
316,317,0x06d96ffb25de07ba75306fb316a3c9b7b23e1f4f0,2105.92,3379.09,1026242,237,156
317,318,0x06e2a0b5c28e925628eb6a5b405c3be4ad755a9c0,0,0,55.38,1,1
318,319,0x06e6172cd86a3b17b31c85a17d623c509130be420,158.33,0,316.65,2,1
319,320,0x06e7f607a9582631936e1f8833ca56622ce2f1fa0,163.54,2.01,331.1,2,2
320,321,0x06e88f3e69042f90cb0e754636836abf32fc73460,2283.6,25559,1542761,60,55
321,322,0x06f29d6b96424fc959a2121f5e19e2a86c2253070,0,0,9.2,1,1
322,323,0x06f533834f14343eb9b2f0b063b858b6f1c1c5f00,972.41,217.41,2597.05,2,3
323,324,0x070a34cd5f441e0b7523c8a3775ac3e1857e4a340,0,1626.96,193609,0,119
324,325,0x070e86333109616c38e41d58fd7b5da5d9a619080,14915.7,3911.93,990953,9,219
325,326,0x070ff136b48a9e01dfc9710eb8fdb1b5bee902a20,2.58,3274.75,298211,81,91
326,327,0x071076ad315dbdc7799b27cce09e8b018be9c4b70,163.45,0.02,326.93,2,2
327,328,0x0717037b27ad5774c8fe20c1ccb52bf54d8202c30,7615.41,22252.6,321527,13,10
328,329,0x071ad0703c1698b880782eb632e4939a1da0e4200,24.18,0.33,73.22,3,2
329,330,0x072016e7b237d7c77223a7f4d8a4ab57637f69250,12.78,8980.9,629558,70,70
330,331,0x07215eb3407dc1fa4b993e1d608f1b16dc9d369a0,33.22,0,99.67,3,1
331,332,0x072c270016a3580da27959a5e8b8b31a615e60670,2.63,25.46,25653.5,1098,894
332,333,0x0730aa9f7bc33a8281a89684a3689eaf9f6b848b0,1714.67,7067.61,158290,14,19
333,334,0x0736efb746fe92b5b02d89a98f3de2dd867bc4b30,0,0,255.4,1,1
334,335,0x0738662c6f0cda252f32f9f7012bbdd8b4972d470,9789.1,9500.64,259402,10,17
335,336,0x073b6362a19fd7bdafaffd1f14b1fa5849fd12cd0,0,0,12.98,1,1
336,337,0x07447ebfacb2ad07ee06d93a20b3c8f46d2270820,1819.56,1581.87,982743,401,160
337,338,0x07552595302fbe35cf883347f0045446e463cdd30,2.52,0,7.57,3,1
338,339,0x07562c428bb2dd60dee155cce466b0f074daaff40,0,1799.87,226784,0,126
339,340,0x0757cb756eab375d81359ef0a71f31b2cee2348a0,0,0,7.87,1,1
340,341,0x07583eeae239d2f5fbbf90f8c18a6d8fc72cc6630,23.18,0,46.37,2,1
341,342,0x075a3164976c5898f0b99906c803bfcf52762f1b0,15.31,517.6,796394,1407,1497
342,343,0x0763bc9eeb2e495e77814ff7dacaa55d8e1e76430,0,117.11,37944.3,0,324
343,344,0x0764117458cd48a8b8115ce77fd948af8216b8490,0,0,180.02,1,1
344,345,0x07659431c50a86ee73f5df3b356bf66de9f5b3fb0,19244.7,0,38489.4,2,1
345,346,0x076f7ffc924a905affc106da0f5475115df441600,162.66,1.02,327.37,2,2
346,347,0x0777703b49d2ad0faa1200986628f3110e4608c00,22.72,170814,341696,3,2
347,348,0x078a0cd7abae97c1f346854e04ca4c2a7feeab7f0,155.42,0,310.83,2,1
348,349,0x078fe000da9ef4a41b816e2cb0ce62cc64ee08c70,36.79,1612.27,883784,533,536
349,350,0x079eb2a17f73f6e324b2dbd4d5c2ddb54c5ef6d00,28794,7387.31,995281,32,10
350,351,0x079ec256916444f73af6cb4820e50ccf0192d9fa0,0,1429.36,200110,0,140
351,352,0x07a43d25c586bd1c683f0a9c3953fc9016d824250,464.26,33817.2,615209,14,18
352,353,0x07ad5e18f915feca506f8ca258788bcd1910728a0,132.58,3285.9,642143,184,188
353,354,0x07b09637b5048abf9055a2eb5cc42943a401e2360,108.44,0.82,326.97,3,2
354,355,0x07b20417d664aaebb0c876e03622e78896be238b0,0,0,2350.32,1,1
355,356,0x07b29953b852ec5db288b1360149751854b95d5d0,2754.97,2545.19,563551,90,124
356,357,0x07c78a20779abe44d8f3e9a2f87fb748acb52a810,483.31,290.3,1547.22,2,2
357,358,0x07d0b2d73fb37127607b43c90bf7d377f4e3c3930,0,0,260606,1,1
358,359,0x07d1fafd0040db51f3fd3a59258132ddce83cd7b0,0,2086.99,319310,0,153
359,360,0x07d90d74403121e9c378a8fd4b849308d912d8fa0,0,0,674.95,1,1
360,361,0x07e08c11522ed3e3f07a71fed3e70f0efb864ebc0,0,1972.07,226788,0,115
361,362,0x07e761a16f204538d2adacadbddcee83a28bedf70,0,0,51.95,1,1
362,363,0x07eec518c85f12431e6157e7ef6e8e8bd2b099aa0,0,889.07,4330.22,1,4
363,364,0x07f36baecf3468d6eeb51ea049c484d16db8f5cf0,358.47,88046.2,265214,3,3
364,365,0x07f39bd66b68a04fc9acf533327d881e645c183b0,0,1764.16,201115,0,114
365,366,0x081b07857a1ddc1a9a3cd180fedbe5e62c7319bc0,2796.41,37937.2,130590,6,3
366,367,0x081e507c6a5419fa742d3d5d6238d00d9f4b3c880,793.95,66238,803589,11,12
367,368,0x081e63c394e184cde754d6722b0a88a506efc36e0,3092.91,9775.97,776996,11,76
368,369,0x08271a04ce983f7022cd4e75d2b62eb9905c97760,29.37,1475.2,1256145,829,835
369,370,0x082dda6061c39ecf336594bbc919db3cb806edcd0,22.79,0,68.37,3,1
370,371,0x082f160b53e64c629a54f022965e237e9f7e23300,0,663.87,1339.3,1,2
371,372,0x08414be6dc68afef956929c9e02670fcb6ee2bfe0,0,2494.68,319319,0,128
372,373,0x08455ac73d6bc67bad4e8ca03b087946fe9c9f090,45.17,1290.23,843756,513,636
373,374,0x08466c5c68402178ac98b41b5ba6d2ed518b1c2c0,0,9816.34,88347,0,9
374,375,0x084cccbb27886a8366df6dce2000dd60675221cd0,4.38,0,13.15,3,2
375,376,0x085fcda9aa36723af4ae16d452e1e30be7122f570,4.8,0.35,15.1,3,2
376,377,0x08666ee6b7f4fa8b6b53e14e5f8d6e8d768e67000,59.44,2085.1,906248,408,423
377,378,0x08699b69f26d9c2e969db88e7f535e203ed155310,158.84,3.52,324.73,2,2
378,379,0x08711d3b02c8758f2fb3ab4e80228418a7f8e39c0,0,8.8,87988.7,0,9999
379,380,0x0871fdbe81442972c6c21569945452ecce6a318b0,5256.73,5200.14,251870,40,8
380,381,0x087396b991c6ce0c0f9812a88047bb97de91ae500,1176.07,2502.34,141806,61,28
381,382,0x0878ea1a0ab2bbfdb861ffbb6a8ae508a354a3230,19.72,3597.93,394304,108,109
382,383,0x08804060bfdca469de0ea4315a30f588373b96770,167024,0,501071,3,1
383,384,0x08837961106b4761e9078a552b856c387d532f790,0,30118.6,60237.2,0,2
384,385,0x08869d4b7c2065ccb990b1eef070603443e1280f0,2.45,25532.6,102140,4,4
385,386,0x089ffdde1f37b0f377b29be06f4dc9f8c75d75d60,4560.4,3641.5,980146,175,50
386,387,0x08a1202b2c19fdea177c0294637894a7be2d47010,13.41,1682.52,3391.85,2,2
387,388,0x08a131443d9b3b8a638ea757aed3d0aea2bc22e80,2.22,2496.45,9994.67,4,4
388,389,0x08b615086a41e3839347abe8927e75a7ad19b9c80,9.83,31900.5,191452,5,6
389,390,0x08b91e5a3247a5927541f4976a210e60f133112e0,612.46,1358.31,7270.62,3,4
390,391,0x08c1f352c5d7af25ff5ce7acfcbf54820b57816c0,11.09,2162.14,399864,183,184
391,392,0x08ca710c4215f63bc2b982f1154d8d0981a166d70,0,0,4.17,1,1
392,393,0x08ce71dfafe9044e36e181d5d1ff6a868cad553d0,41.49,3394.1,1284742,370,374
393,394,0x08cf59638678c745e7cebb8e96c3c74036650bf60,1.96,0,3.92,2,1
394,395,0x08dcf82a642ddb89122bceaa0a0d18e147a6da510,0,123369,386466,1,3
395,396,0x08dfc973e618ceaf472898d71da0972522430eff0,0,16271.2,601025,1,36
396,397,0x08e25d2dfc11d32b1c59ad09af48d2083c4f47dc0,4700.39,4415.2,190002,16,26
397,398,0x08e6850ad5744b1a8a4984463b6a35cd17a76bed0,3.97,7786.06,62320.3,8,8
398,399,0x08ec38f6218029f2280b9e690648c1903ab2ec3a0,0,0,41008.1,1,1
399,400,0x08f1a7010ec98726cfbe676d60e0b6187d73b3560,1.89,0.01,6.23,3,45
400,401,0x08f33665d6c457a8328771c0f265903f6804e8320,160.48,0.69,322.35,2,2
401,402,0x08f4caf0c65d63eb48c1315c2e1eaa19049ca68f0,6.92,6741.16,209177,29,31
402,403,0x08f8d88e4015613affdb0d7bee598b2dbe2440840,0,5910.26,100474,0,17
403,404,0x08fd8cde5d342463f7687faf908181841c7587c30,0,0,42393.8,1,1
404,405,0x09004228e526e9a42d71495cc1ada467b89dd5d90,3.15,5911.94,408138,68,69
405,406,0x0900687bab935295828a8ce17c27601f30ccca520,7.71,16228.6,113631,4,7
406,407,0x09016ad6b6d624aedf6f268578299ca5300eeca80,157.46,0,314.92,2,1
407,408,0x0901f2d8dd47defb79fa7bde539f33b7696282510,161.17,0.3,322.95,2,2
408,409,0x09101fdfa8fb80d0f93bbc7c463c4eb87152cdc50,156.16,2925.08,267755,85,87
409,410,0x0910860d077de03a38ff91339168b953c8f8a8f00,25.48,828.71,54540.7,59,64
410,411,0x0912001e29bbaf75c23069a22d9b9602be86feb70,19.34,876.72,1891170,1999,2113
411,412,0x09176e072b97ee4194312e9b6ac2c05a19b972b90,22387.9,5.08,89561.7,4,2
412,413,0x091afe8dd4175626224bb582108bf0b6140d09b20,5464.42,18007,536981,6,28
413,414,0x091d01ccc42ddc23b183fd0bb5c96982ec2cc2270,0,57554.3,230217,0,4
414,415,0x093a5fb223fc9f21ce735ab6f706efad60f13ab60,69.63,108.81,356.88,2,2
415,416,0x093d4ac2055b55b05c6e92dcc823d00e57a074f70,310.33,5005.28,874362,124,167
416,417,0x093d9e8939330c3ea04650d919015b37f255d6140,160.84,184251,553558,5,3
417,418,0x0941ccb7e44f1c7197186dc48cc943a40d494b000,21.77,0,65.32,3,1
418,419,0x0953d32cb6517b25c2837d31f3ffe4c1ab534ef20,3.02,5711.32,17140,2,3
419,420,0x0955732a5065c9a09f0c4fbc6058b92e90f657d10,6238.72,1256.93,1420409,53,867
420,421,0x095654d4fc8c0e3afa9d284492b7909a2f3f661f0,1.88,0.4,6.45,3,2
421,422,0x0968f5f05131bb18381718fe7d03e09e8e3f288e0,2863.7,7519.13,352296,39,32
422,423,0x096dc550583a6acdbc80954951a5b3b724fd85c00,0,0,145464,1,1
423,424,0x096de15136e1768402b8ef5544703fbffc88dbbb0,9756.62,57147.1,422328,14,5
424,425,0x0986592bb5d960049809375d2832dda82c0dcb440,7.02,1451.37,176466,121,121
425,426,0x0995821ea29720797bddc538ff1cd71a9fa940230,12370.5,3415.81,154447,10,9
426,427,0x099ab7dcdd40580774943ca7b5f4a297d3e38cfd0,0,12597.9,226763,0,18
427,428,0x099b6c7f10f294b1e1c2679f560e046278f318a90,0,1828.61,226748,0,124
428,429,0x09b2a7b5a3c2c292109c521b4cd491f3ec0a50720,37703.9,3341.02,976007,25,10
429,430,0x09b3c1a52fa6ff39381f0dba57a32c9c5c0483560,0,0,3.92,1,1
430,431,0x09c9763d9e4235970f863e0604346fca6cafb10f0,0,1723.98,391343,0,227
431,432,0x09ceecfd79780010f78e77f68c463575396797410,2.07,0,8.27,4,2
432,433,0x09cf0c010ae67720c06261efdb9e34850b9106430,21759.8,2095.65,49806.6,2,3
433,434,0x09d393f6f23c8a3cd496daa193ba882da380a60c0,0,2119.21,226755,0,107
434,435,0x09d4154689ead553346a33171cd3237739f790470,0,0,0,0,1
435,436,0x09e15c790644b26fde0b1c0624df4f5bf723ec810,155.1,0,310.2,2,1
436,437,0x09e3e189af728734c0daadbc13cdef42c71355950,7575.4,130659,890011,14,6
437,438,0x09ec6aa31735d3cff3c1ac71915156e5c1a1b5e20,905.51,13328.4,1017594,64,72
438,439,0x09f02ab0425aa471560f245fd904ce8b8a371f790,2385.79,170354,880400,12,5
439,440,0x09f3f4f3362ffdb13e19c7d7f73f0b7d488562240,20.17,3.92,68.37,3,2
440,441,0x0a01fe1e6cdeb4f59214896ea9bc08ae9ddda5100,6.53,13731.7,96160.7,6,7
441,442,0x0a0214ce074440878aed5a022b195f6fa2a13edb0,901.61,1704.44,149730,81,45
442,443,0x0a08b7f9d69133ac6dd85c649d46cf41f4e556680,247.72,31648.3,286816,8,9
443,444,0x0a1ac9b9a342c3600995845eec7254df664d6aa90,14.23,775.77,562039,681,712
444,445,0x0a27e98b470fdc2ebc345c196636eca0ac1554fd0,0,0,102.15,1,1
445,446,0x0a2830a1a41fec179dcbdcb214468df204d844c70,0,2602.36,291465,0,112
446,447,0x0a424b881c90384b2aa5a78657cbdffc284bd2700,157.73,0,315.47,2,1
447,448,0x0a7da85b9824c9019c9cbcc318f43f31c316a3940,25.94,0.28,78.4,3,2
448,449,0x0a7faabeabae2e902eedf77eb8e1fcdd02470f210,16.69,1502.46,293095,187,193
449,450,0x0a812c183a713b113485d4bc4db603f656e28c680,5.95,2723.09,398399,139,146
450,451,0x0a8d82e86a15363cc16a48d4576637c1e17422ab0,0,12090.6,132997,0,11
451,452,0x0a8e0ad83c28ac3689718e59528a2c6924e4d6510,148.18,6223.06,1198237,107,190
452,453,0x0a914eaf83627b99fa4aa65dbca52316a23891f60,161.23,0.82,324.1,2,2
453,454,0x0a92d47f7dbeda6d33e7fc46b51a91fd1b8af31c0,12.48,311.67,1296.6,4,4
454,455,0x0a98fb70939162725ae66e626fe4b52cff62c2e50,24.66,14.42,146014,180,9820
455,456,0x0a9944984d45b6b8dded71a7f38275c2a7caf8030,160.7,1.78,324.97,2,2
456,457,0x0a999f9fe5d93b27f53f63511b03d6b0310885730,23.89,0,71.68,3,1
457,458,0x0aa6faea6af05d20429543134e5c650204985bc60,0,10057.8,130751,0,13
458,459,0x0aab3b594d3863eaf43b472de29147b577a02b870,61.91,1673.77,674926,412,388
459,460,0x0aab8abe201948508b844a0ddff278052a21d02b0,1.85,0.07,7.53,4,2
460,461,0x0aafbb6de65925879efddd54509b9232f0b79bb20,15881.9,21083.4,996954,11,39
461,462,0x0ab6439b301f67e361a914fd937d95a4e5575edb0,263.85,26929.2,148630,53,5
462,463,0x0ab8c47f9d2454c6063497975f7df568d2f588700,21.2,2.7,69,3,2
463,464,0x0ab8dd437d135c931c0003aea360e8679e870c560,87627.9,13990.9,332838,3,5
464,465,0x0abacb04ea5b81b0dcbbd78b3dd1e4f867a384340,20512.3,15878.3,307003,8,9
465,466,0x0abe84f36d4ffbf94e6b9c5b4be31e7ae8816acb0,0,0,6239.67,1,1
466,467,0x0ac5d8798706837005f4a60896b9917529eccf790,160.96,0.19,322.5,2,3
467,468,0x0ac7002a8cfd5b252eb1bfb0060f5c36897503e10,24.05,0,72.15,3,1
468,469,0x0ad3371b4d44fd9673eb11ba3a7d9eebd6138b630,40460.9,39708.7,1002497,13,12
469,470,0x0ad9c4a8df4c25547c2b8fdbd07d0dd8979c8b3f0,0,0,97.55,1,1
470,471,0x0ae2fb30e472a729ec5b512ea17b1ebd8c1210390,2.55,42999.4,301014,7,7
471,472,0x0af09369369e09218bb14ca66774bdcf81ff61a50,0,2314.04,226776,0,98
472,473,0x0affa06e7fbe5bc9a764c979aa66e8256a631f020,0,1.57,15746,0,9999
473,474,0x0b0d36a137b33cd0415162deb0753487b1796c9f0,0,17666.3,88331.6,0,5
474,475,0x0b10b52e81febe5af8d6184ed06d5604d3ba88420,29260.3,0,58520.7,2,1
475,476,0x0b11aef9505a6a2e79239583704478c921fb5e010,119078,52788.4,885118,3,10
476,477,0x0b16650495aed895251652e714d85f87ee542d180,0,0,173.47,1,1
477,478,0x0b1e409ba98ccaf737e1f8cd628ac144d5ffc20e0,23.86,0.43,72.45,3,2
478,479,0x0b20bdf3838fdbe6a76ae9617f911a0da112fb930,1458.13,4183.71,1127393,53,251
479,480,0x0b254ae384d07cb403641175bfca8d76775da7910,491.31,18098.8,927539,46,50
480,481,0x0b2a41f8dd06bad03a3dac67140cceb1b62420970,0,0,320.15,0,1
481,482,0x0b2d5bcc7d0eec44c2a4aa776f74851903aaa4930,2,16405.5,65630,4,4
482,483,0x0b2f89b59272c4462abab6703d7aad52a9b16f690,0,2080.51,226776,0,109
483,484,0x0b30b17cab0f9e659dda201db32ae12e9792ea010,0,0,285965,1,1
484,485,0x0b37ebeacb5006ebbff1360804d66ae3dd57d0fb0,2941.85,6655.5,413649,75,29
485,486,0x0b3b05a47a463ae0188f47584709c143cb906f5b0,5716.41,1668.58,210086,35,6
486,487,0x0b511f98a03797a59ae1d35b2f4bc86e99a11c010,22.14,0,66.43,3,1
487,488,0x0b5dcd8cf2e32c2cebead397ea857d2e8547f2970,0,3570.35,646233,0,181
488,489,0x0b62b673454328eee2781c994a39b26f5c91c6df0,3387.8,46956.5,302066,6,6
489,490,0x0b665e028aaba156a3e605f1abbc34b6becf300d0,23.23,0,69.68,3,1
490,491,0x0b7a5d3b5279617c94668349af2ae9f11077a2a30,156.97,0,313.93,2,1
491,492,0x0b857b4087f5bfac8b7452f96676bd8e6eaeba990,155.04,1674.32,734166,394,402
492,493,0x0b876197fb1d52b9ff0b6b11c37577755426c9ce0,9220.03,1442.85,558132,38,144
493,494,0x0b9a02e935520fb0bed0f674eec9f0a9c038c19b0,127.2,17.71,325.23,2,4
494,495,0x0b9dd8aa79f11b5e86399a8e0c544ca2d558c0b80,6,2259.52,387397,170,171
495,496,0x0b9e7c3a4a6c38802427ed80d8bd75f10ec9e0f70,0,0,12.65,1,1
496,497,0x0b9ff30abab8e6b6313a57f98cec3d68e99ba8bd0,20434.3,5467.9,372128,15,12
497,498,0x0ba0b31e81616c3c796a7c1856971fe4d11c066d0,0,0,1.97,1,1
498,499,0x0ba48e247ad9accfccad800ebd0acfdd431272910,22.48,0,67.45,3,1
499,500,0x0ba977c08b6896be3e93feddd45bbbdb1ccd36ee0,3908.74,10739.6,298924,49,10
500,501,0x0baf2c2a48c6276d7a3818f658ecb68da0e5f4400,0,0,39.15,1,1
501,502,0x0bb63b036a5607970a300a718412c8ce1033dece0,2298.48,90.96,113262,49,7
502,503,0x0bb72dfdbb74c73447f2b03b6bb48433e5abdf3b0,0,2225.06,291482,0,131
503,504,0x0bc16f3fe74160313ad14326f6e3c026172bc2a80,162.28,28.22,381,2,2
504,505,0x0bc49974408605e3bf67b6dcf6b96ef09ef0bc2e0,22.52,0,67.57,3,1
505,506,0x0bd1e6f050499d09748188127a09b550d943c5030,0,1758.08,226792,0,129
506,507,0x0bd8d1657e773f78e901bc8c08427b577331b98a0,23.46,0.37,71.12,3,2
507,508,0x0bdba72c89277ea90e4dafbb126ed93a72ffcf370,0,0,6002.88,0,1
508,509,0x0be05a9ba218b179fec585c2946abb849345ae890,52.91,0.3,318.03,6,2
509,510,0x0be5fd84269aef5d4993781f8331f3e9e7cd722e0,0,0,0,0,1
510,511,0x0bee1396986da0f7b6ee6356ec997a790090e6280,102.19,0,306.57,3,1
511,512,0x0bf19ae0bfdda11d8cabd4ef3ee44184b4a1a76b0,0,2453.98,245398,0,100
512,513,0x0bf1b28f37a7bc326feced13664409486bb4e19b0,0,6319.32,50564.1,1,8
513,514,0x0bf688b3a097f2e436b8e81247fd76660b48aa1c0,1910.63,12332.6,67394.7,3,5
514,515,0x0bfc686a1ef150616a3541afedc0ee4c41563be80,0,2134.77,245498,0,115
515,516,0x0c00cc99683a80872f392154e423a871c3fb23050,3093.64,56149.6,888648,15,15
516,517,0x0c044128d3bf7f0fa927b063776d962dd65dbedc0,108.84,42.02,410.55,3,2
517,518,0x0c052358c04e8ba6db63e6c0b2985212433438040,47.16,284.6,663.52,2,2
518,519,0x0c0eaae0f8e4aebd4ebc53c63466741d64ce0f100,0,1444.76,319292,0,221
519,520,0x0c115e5e8d66e7f02d787f6b80735173aa7799ef0,0,3996.16,216040,1,3
520,521,0x0c1b3a39917ec1d7dd50fec2b71c1bf9f9da31350,0,5822.22,17468.7,1,3
521,522,0x0c2d8b13e9168b5f71eb0c918baf485d9e1e47e50,0,0,418484,1,1
522,523,0x0c37ca62586f4a3a2c0b08fa895eba3b1fda7f920,0,2548.09,226780,0,89
523,524,0x0c39c02b372c9a7213bfe21bc336f47324cf72120,1.56,0.11,4.9,3,2
524,525,0x0c431db1f1dbe2afce78cf755c9d464e85e9ef7f0,0.86,30007.4,60016.4,2,2
525,526,0x0c5437b0b6906321cca17af681d59baf60afe7d60,37.82,52.24,574179,5102,7388
526,527,0x0c644a9850f63d67a1d52c68047a4a23d75a05b60,0,0,32.33,1,1
527,528,0x0c6dac12096dc7ff6bdda303b3d9e3a814e9cc840,4860.24,4902.17,1072398,145,75
528,529,0x0c6edf6a4438534b43e6570956aef848ccd0ab650,0,1547.29,228999,0,148
529,530,0x0c77a1d04e7ed19aee7241f2f979536e35db11480,0,0,14.53,1,1
530,531,0x0c77f78af39624aa4ec891e3b8d5be8e39c1d70c0,0,1674.81,192603,0,115
531,532,0x0c7891337ffa32b02077cac53ed89cd0f159960a0,161.39,0.3,323.38,2,2
532,533,0x0c799cdd3cf8f60dd94f31fffcbbe952cc09f9870,3.1,925.23,67768.1,73,73
533,534,0x0c88b9440da61a6b0b69bdfc40659621cb0dcd0f0,3.87,6392.85,70363.9,11,11
534,535,0x0ca119f38229a308cb05e6372e2af100dfb91ff20,0,1953.03,201162,0,103
535,536,0x0cabaf708e9e98165d6c3e3a5c7bb9da25cedafd0,0,5154.07,226779,0,44
536,537,0x0cb034d70f13bec5d071555e95c5376deb97439e0,161.55,0.63,324.37,2,2
537,538,0x0cb19b4cb6f742837cf3874513b69bc61ef712a10,1.73,0.42,7.73,4,2
538,539,0x0cc49a5535e9463b7078198e4e3a951a5cde717b0,17517.2,9672.3,392153,13,17
539,540,0x0cca72a828f7e9c1daa6f25c30a8547046d111f20,0,0,189.75,1,1
540,541,0x0cdde24d6de01e40029c6ae954b5e033961d25a80,5.04,1530.83,3071.73,2,2
541,542,0x0ce0f4b23fcd0a21e2ae3009c23854fc209ce9380,12684.4,2896.19,949869,34,181
542,543,0x0cf31d7014149df8cb460e9624ea4a16fc582cd60,157.89,0,315.78,2,1
543,544,0x0cf3a6abfded4576543f632e195f9272b5c64bf10,13.29,5291.24,959668,147,181
544,545,0x0cf6951e5d1b4622ffeb9bbe93ac4c9acfe5e4820,7.97,7868.86,204726,17,26
545,546,0x0cfbc6938e654e500fd46fdb8554086860b80dbd0,3.26,4491.02,40448.5,9,9
546,547,0x0cfdc52dff8914478f4d3e9d0aee4e90ec5239060,24004.6,23748.4,527077,18,4
547,548,0x0d0204f69e54334c6b6bd5ec8781488afbc310720,14.99,0,44.97,3,1
548,549,0x0d0b892ddf15a7586caa65bfb72b0f043f0b55260,107.27,1.46,324.73,3,2
549,550,0x0d103015114095efbf7d169b75c747aa0c1a14b70,0,2636.82,226767,0,86
550,551,0x0d11ec699c623fb62de3d396df7a9381e56cbf000,1559.01,53123.2,162488,2,3
551,552,0x0d13e054948c5d451c79074507dbba07101550f40,15146.6,0,136319,9,1
552,553,0x0d1edba6def16216f6a9e9a964148f8f70ab12200,2682.05,7244.51,350636,47,31
553,554,0x0d2016fed0fae0fea4c4cb6bf8d59f533070e43e0,903.05,22013.5,1098187,46,48
554,555,0x0d307fc388813685cd65d3631f82e3065db4b8760,0,953.46,192600,0,202
555,556,0x0d32209cccd6f946643a7dcf59e7239ff58f62150,4790.91,4690.94,81145.6,14,3
556,557,0x0d3426aafc95094735fb706327e94db75da3df990,0,1692.16,226750,0,134
557,558,0x0d3c8ffad9c09b7b7d053b6e51f1fb52d0cdc5f70,57479.8,11264.7,263713,4,3
558,559,0x0d51c0254827068402734e545ce44fd3ad0f7ff70,161.24,0.3,323.08,2,2
559,560,0x0d60f3c2410d9530c345dea9d6191d17027ce6880,1252.16,33694.5,280826,9,8
560,561,0x0d6715f62c1d82398bf8aae1b27e6ed0e2c4c9040,0,17443.1,226760,0,13
561,562,0x0d6c7dd92410824e911a37eadb87cef92a6ee86e0,80.96,155838,468324,10,3
562,563,0x0d70f06f69251185e1f56772d8219e12610b51210,0,0,2.83,1,1
563,564,0x0d7b102b669e65d9a9ac0ba1947696cd917ca4b10,162.87,0,325.73,2,2
564,565,0x0d7f5116176935236528c28cd2d325e1274f482b0,24.27,0.44,73.68,3,2
565,566,0x0d81c7a0faba310ef15cf3a72425fa0561b1271b0,206.28,871.37,4264.35,8,3
566,567,0x0d8775f648430679a709e98d2b0cb6250d2887ef0,0,0.29,2901.22,0,9999
567,568,0x0da5e009ca9ca75a0d43117f8ce770562fbed8050,21.94,0,65.82,3,1
568,569,0x0da8b8ba342526c661bc04d64420d7f224e16df80,2986.83,4371.28,726979,179,44
569,570,0x0daf5224c7f478a60531bb5bfcd2842f5bff29330,4100.53,3431.34,388724,63,38
570,571,0x0db618ac958ca1a8d1411bf79b571dc501c03ad60,4.18,3873.38,783264,201,202
